Datetime,BTCUSDT,ETHUSDT,MATICUSDT,MANAUSDT
2023-03-30 03:57:03,28984.1,1818.71,1.1338,0.6025
2023-03-30 03:58:03,28993.93,1818.76,1.1338,0.6026
2023-03-30 03:59:02,28979.35,1817.87,1.1335,0.6027
2023-03-30 04:00:02,28960.55,1816.54,1.1317,0.6017
2023-03-30 04:01:02,28968.36,1816.47,1.1327,0.6032
2023-03-30 04:02:02,28982.33,1817.64,1.1343,0.6039
2023-03-30 04:03:03,28970.15,1816.77,1.1339,0.6029
2023-03-30 04:04:02,28963.41,1816.18,1.1347,0.6029
2023-03-30 04:05:02,28929.09,1813.41,1.1323,0.6016
2023-03-30 04:06:03,28892.48,1810.68,1.129,0.5999
2023-03-30 04:07:03,28582.88,1786.5,1.1187,0.5943
2023-03-30 04:08:02,28457.73,1782.83,1.1127,0.5907
2023-03-30 04:09:02,28470.23,1783.36,1.1119,0.5904
2023-03-30 04:10:02,28492.82,1785.47,1.1122,0.5905
2023-03-30 04:11:02,28322.64,1775.98,1.1067,0.5847
2023-03-30 04:12:03,28316.35,1777.4,1.106,0.5857
2023-03-30 04:13:02,28310.98,1776.71,1.1074,0.5859
2023-03-30 04:14:03,28341.88,1777.96,1.1086,0.5868
2023-03-30 04:15:03,28378.31,1779.03,1.1089,0.5877
2023-03-30 04:16:02,28406.6,1779.39,1.1083,0.587
2023-03-30 04:17:02,28433.85,1782.17,1.1106,0.5895
2023-03-30 04:18:02,28474.45,1784.02,1.1129,0.5895
2023-03-30 04:19:02,28485.45,1785.28,1.1134,0.59
2023-03-30 04:20:02,28440.77,1783.45,1.1125,0.5896
2023-03-30 04:21:03,28480.49,1786.85,1.1141,0.5912
2023-03-30 04:22:02,28448.06,1786.32,1.1127,0.5906
2023-03-30 04:23:02,28458.67,1787.16,1.1136,0.5907
2023-03-30 04:24:03,28428.25,1785.01,1.1121,0.5901
2023-03-30 04:25:02,28408.02,1785.38,1.1109,0.5898
2023-03-30 04:26:02,28397.24,1783.68,1.1103,0.5891
2023-03-30 04:27:02,28413.82,1783.81,1.1103,0.5889
2023-03-30 04:28:03,28466.65,1785.56,1.1125,0.5904
2023-03-30 04:29:02,28412.79,1783.77,1.1099,0.589
2023-03-30 04:30:03,28399.93,1781.85,1.1089,0.5879
2023-03-30 04:31:02,28419.54,1783.02,1.1086,0.5879
2023-03-30 04:32:02,28450.02,1784.78,1.1108,0.5892
2023-03-30 04:33:03,28489.08,1787.46,1.1126,0.5899
2023-03-30 04:34:02,28527.18,1788.83,1.1143,0.5908
2023-03-30 04:35:03,28524.37,1787.57,1.1141,0.5906
2023-03-30 04:36:03,28491.38,1785.35,1.1121,0.5894
2023-03-30 04:37:02,28517.59,1786.54,1.1129,0.5901
2023-03-30 04:38:03,28497.14,1786.33,1.1124,0.5897
2023-03-30 04:39:03,28497.28,1786.49,1.113,0.5898
2023-03-30 04:40:03,28479.3,1785.58,1.1118,0.589
2023-03-30 04:41:02,28477.68,1785.52,1.1125,0.5892
2023-03-30 04:42:02,28473.36,1785.2,1.1121,0.5892
2023-03-30 04:43:03,28483.99,1786.12,1.1129,0.5892
2023-03-30 04:44:02,28484.17,1785.37,1.1125,0.5891
2023-03-30 04:45:03,28486.41,1786.03,1.1137,0.5892
2023-03-30 04:46:02,28506.39,1787.61,1.1146,0.5906
2023-03-30 04:47:03,28532.12,1788.22,1.1161,0.5908
2023-03-30 04:48:02,28535.91,1789.21,1.1171,0.5912
2023-03-30 04:49:02,28548.99,1790.16,1.1192,0.5919
2023-03-30 04:50:02,28537.68,1788.92,1.1187,0.5916
2023-03-30 04:51:02,28526.8,1788.76,1.1193,0.5914
2023-03-30 04:52:02,28545.78,1789.65,1.1195,0.5919
2023-03-30 04:53:02,28541.1,1789.72,1.1197,0.5915
2023-03-30 04:54:03,28561.76,1791.17,1.1203,0.5919
2023-03-30 04:55:02,28486.41,1788.17,1.118,0.5908
2023-03-30 04:56:03,28466.77,1788.0,1.1163,0.5908
2023-03-30 04:57:02,28505.72,1788.78,1.1164,0.5906
2023-03-30 04:58:02,28512.18,1788.47,1.1172,0.5909
2023-03-30 04:59:03,28489.19,1787.42,1.116,0.5908
2023-03-30 05:00:02,28481.58,1787.51,1.1152,0.5901
2023-03-30 05:01:03,28475.88,1787.11,1.1138,0.5901
2023-03-30 05:02:03,28461.78,1786.39,1.1128,0.5897
2023-03-30 05:03:03,28485.12,1787.55,1.1128,0.5899
2023-03-30 05:04:02,28499.98,1788.52,1.1138,0.5904
2023-03-30 05:05:02,28500.4,1788.4,1.1135,0.5909
2023-03-30 05:06:03,28515.51,1788.82,1.1148,0.5912
2023-03-30 05:07:02,28500.23,1787.56,1.1139,0.5904
2023-03-30 05:08:02,28510.02,1787.62,1.1146,0.5903
2023-03-30 05:09:03,28522.21,1788.51,1.1158,0.591
2023-03-30 05:10:02,28529.99,1789.16,1.1169,0.5918
2023-03-30 05:11:02,28505.45,1787.56,1.1156,0.5905
2023-03-30 05:12:02,28535.16,1789.18,1.1172,0.5914
2023-03-30 05:13:02,28550.45,1790.22,1.1187,0.5911
2023-03-30 05:14:02,28533.16,1789.33,1.1178,0.5912
2023-03-30 05:15:02,28554.21,1790.54,1.1186,0.5918
2023-03-30 05:16:03,28568.98,1790.81,1.1192,0.5918
2023-03-30 05:17:02,28587.99,1791.49,1.1198,0.5922
2023-03-30 05:18:03,28588.48,1791.85,1.1197,0.5922
2023-03-30 05:19:03,28597.8,1793.23,1.1209,0.5925
2023-03-30 05:20:02,28599.0,1792.65,1.1204,0.5921
2023-03-30 05:21:02,28567.3,1791.41,1.1185,0.5915
2023-03-30 05:22:02,28578.37,1791.88,1.1184,0.5913
2023-03-30 05:23:02,28588.32,1792.32,1.1185,0.5914
2023-03-30 05:24:02,28604.21,1793.53,1.1194,0.592
2023-03-30 05:25:03,28598.43,1793.55,1.1194,0.592
2023-03-30 05:26:02,28626.0,1795.35,1.1209,0.5926
2023-03-30 05:27:03,28631.77,1795.98,1.1214,0.5929
2023-03-30 05:28:02,28637.51,1795.86,1.1217,0.5924
2023-03-30 05:29:03,28662.59,1797.42,1.1221,0.5931
2023-03-30 05:30:02,28634.57,1795.63,1.1213,0.5927
2023-03-30 05:31:03,28621.01,1795.52,1.1203,0.5925
2023-03-30 05:32:02,28637.49,1796.36,1.1209,0.5924
2023-03-30 05:33:03,28653.6,1796.95,1.1217,0.593
2023-03-30 05:34:03,28637.82,1796.04,1.1206,0.5927
2023-03-30 05:35:03,28652.62,1796.58,1.1207,0.593
2023-03-30 05:36:03,28671.34,1797.76,1.1211,0.5932
2023-03-30 05:37:03,28685.65,1798.12,1.1213,0.593
2023-03-30 05:38:02,28686.93,1798.61,1.1213,0.593
2023-03-30 05:39:02,28650.97,1796.51,1.1205,0.5923
2023-03-30 05:40:02,28632.16,1796.37,1.1203,0.5915
2023-03-30 05:41:02,28637.52,1796.95,1.1201,0.5921
2023-03-30 05:42:02,28593.21,1794.72,1.1194,0.5914
2023-03-30 05:43:02,28609.98,1797.42,1.1212,0.5918
2023-03-30 05:44:02,28621.48,1796.81,1.1214,0.5918
2023-03-30 05:45:02,28613.01,1796.59,1.1212,0.5917
2023-03-30 05:46:02,28616.0,1796.72,1.1209,0.5919
2023-03-30 05:47:02,28585.56,1795.52,1.1203,0.5913
2023-03-30 05:48:02,28579.92,1795.63,1.12,0.5912
2023-03-30 05:49:02,28601.59,1797.12,1.1208,0.5918
2023-03-30 05:50:03,28589.48,1796.56,1.1209,0.5916
2023-03-30 05:51:02,28612.15,1797.23,1.1212,0.5922
2023-03-30 05:52:02,28613.23,1797.31,1.1215,0.5923
2023-03-30 05:53:03,28618.83,1798.01,1.1217,0.5922
2023-03-30 05:54:02,28624.61,1798.37,1.1223,0.5927
2023-03-30 05:55:03,28608.25,1797.52,1.122,0.5929
2023-03-30 05:56:02,28623.6,1798.13,1.1216,0.5925
2023-03-30 05:57:03,28622.0,1798.16,1.121,0.5927
2023-03-30 05:58:03,28623.0,1798.18,1.1214,0.593
2023-03-30 05:59:03,28603.6,1797.84,1.1209,0.5927
2023-03-30 06:00:02,28586.12,1796.68,1.1201,0.5921
2023-03-30 06:01:02,28594.43,1796.89,1.1205,0.5922
2023-03-30 06:02:03,28592.95,1796.54,1.1199,0.5921
2023-03-30 06:03:02,28563.3,1795.13,1.1188,0.5918
2023-03-30 06:04:02,28541.5,1793.19,1.1178,0.591
2023-03-30 06:05:03,28528.77,1791.65,1.1167,0.5904
2023-03-30 06:06:02,28539.1,1792.33,1.1172,0.5903
2023-03-30 06:07:02,28552.35,1792.68,1.1165,0.5901
2023-03-30 06:08:02,28550.99,1792.6,1.1168,0.5904
2023-03-30 06:09:02,28546.28,1792.52,1.1168,0.5905
2023-03-30 06:10:02,28542.2,1792.72,1.1175,0.5909
2023-03-30 06:11:03,28566.62,1794.58,1.1197,0.5921
2023-03-30 06:12:03,28542.91,1793.73,1.1194,0.5914
2023-03-30 06:13:03,28543.03,1793.95,1.1196,0.5916
2023-03-30 06:14:02,28544.1,1793.88,1.1193,0.5914
2023-03-30 06:15:03,28541.93,1793.66,1.1189,0.5913
2023-03-30 06:16:02,28550.0,1793.99,1.1197,0.5917
2023-03-30 06:17:03,28566.92,1794.26,1.1197,0.5916
2023-03-30 06:18:02,28566.92,1794.3,1.1194,0.5915
2023-03-30 06:19:03,28561.55,1794.08,1.1184,0.5914
2023-03-30 06:20:02,28561.55,1794.02,1.1176,0.5909
2023-03-30 06:21:02,28570.0,1794.72,1.1185,0.5912
2023-03-30 06:22:02,28571.65,1794.76,1.1186,0.5915
2023-03-30 06:23:02,28549.81,1793.75,1.1178,0.5914
2023-03-30 06:24:02,28531.16,1793.27,1.1176,0.5906
2023-03-30 06:25:02,28508.98,1791.8,1.1162,0.5901
2023-03-30 06:26:02,28505.04,1791.73,1.116,0.5899
2023-03-30 06:27:02,28497.82,1791.44,1.1152,0.5899
2023-03-30 06:28:02,28494.18,1791.54,1.1153,0.5901
2023-03-30 06:29:02,28503.99,1791.87,1.1153,0.5898
2023-03-30 06:30:02,28493.58,1791.32,1.1142,0.589
2023-03-30 06:31:02,28513.29,1793.42,1.116,0.59
2023-03-30 06:32:02,28520.0,1793.44,1.1155,0.5897
2023-03-30 06:33:02,28512.93,1792.7,1.1149,0.5894
2023-03-30 06:34:02,28518.77,1792.76,1.1144,0.5892
2023-03-30 06:35:02,28533.31,1793.14,1.1147,0.5891
2023-03-30 06:36:02,28545.01,1793.92,1.1158,0.5897
2023-03-30 06:37:03,28562.28,1794.49,1.1164,0.5903
2023-03-30 06:38:02,28548.89,1793.55,1.1159,0.5902
2023-03-30 06:39:02,28535.42,1792.94,1.1151,0.5901
2023-03-30 06:40:03,28524.4,1792.44,1.1141,0.5891
2023-03-30 06:41:02,28539.52,1793.11,1.115,0.5892
2023-03-30 06:42:02,28547.26,1793.74,1.116,0.5896
2023-03-30 06:43:02,28598.99,1796.16,1.1179,0.5907
2023-03-30 06:44:03,28580.34,1795.05,1.1171,0.5908
2023-03-30 06:45:02,28591.6,1795.54,1.1174,0.591
2023-03-30 06:46:02,28585.67,1795.81,1.1173,0.5905
2023-03-30 06:47:02,28585.05,1794.87,1.1163,0.5901
2023-03-30 06:48:02,28588.63,1795.26,1.1162,0.5903
2023-03-30 06:49:02,28583.09,1794.62,1.1154,0.5901
2023-03-30 06:50:02,28584.6,1795.04,1.1156,0.5901
2023-03-30 06:51:02,28595.91,1795.65,1.1161,0.5902
2023-03-30 06:52:02,28595.9,1795.31,1.1157,0.5898
2023-03-30 06:53:03,28617.25,1797.01,1.1171,0.5905
2023-03-30 06:54:02,28617.54,1796.87,1.1165,0.5905
2023-03-30 06:55:02,28612.26,1797.13,1.1163,0.5903
2023-03-30 06:56:03,28600.02,1796.67,1.1164,0.59
2023-03-30 06:57:03,28618.07,1798.08,1.1177,0.5906
2023-03-30 06:58:02,28618.08,1797.83,1.1179,0.5905
2023-03-30 06:59:02,28624.55,1798.24,1.119,0.5911
2023-03-30 07:00:02,28613.19,1797.13,1.1177,0.591
2023-03-30 07:01:02,28599.08,1796.55,1.1176,0.5909
2023-03-30 07:02:02,28628.99,1797.81,1.1186,0.5914
2023-03-30 07:03:02,28634.87,1797.86,1.1186,0.591
2023-03-30 07:04:02,28637.5,1798.0,1.1182,0.5914
2023-03-30 07:05:02,28626.32,1797.61,1.1173,0.5908
2023-03-30 07:06:02,28629.42,1797.88,1.1173,0.5905
2023-03-30 07:07:03,28625.31,1798.15,1.1177,0.5908
2023-03-30 07:08:02,28636.8,1798.76,1.119,0.5913
2023-03-30 07:09:03,28636.64,1799.32,1.1193,0.5916
2023-03-30 07:10:02,28660.02,1801.19,1.121,0.5921
2023-03-30 07:11:03,28667.43,1801.24,1.1212,0.5923
2023-03-30 07:12:02,28650.5,1801.13,1.1216,0.5924
2023-03-30 07:13:02,28638.94,1800.29,1.1209,0.5921
2023-03-30 07:14:02,28644.0,1801.03,1.121,0.5919
2023-03-30 07:15:02,28640.84,1800.39,1.1202,0.5915
2023-03-30 07:16:02,28636.98,1800.86,1.1198,0.5918
2023-03-30 07:17:02,28607.62,1799.4,1.1187,0.591
2023-03-30 07:18:02,28588.86,1797.71,1.1171,0.5899
2023-03-30 07:19:02,28587.52,1797.82,1.1165,0.5893
2023-03-30 07:20:02,28589.99,1797.7,1.1165,0.5894
2023-03-30 07:21:02,28585.41,1797.09,1.1157,0.5888
2023-03-30 07:22:02,28578.84,1795.66,1.1149,0.5883
2023-03-30 07:23:02,28584.39,1796.19,1.1151,0.5881
2023-03-30 07:24:03,28577.59,1795.22,1.1145,0.5876
2023-03-30 07:25:03,28580.36,1795.72,1.1148,0.588
2023-03-30 07:26:02,28568.95,1795.14,1.1144,0.5873
2023-03-30 07:27:03,28573.52,1795.0,1.1145,0.587
2023-03-30 07:28:02,28567.92,1794.81,1.1149,0.587
2023-03-30 07:29:02,28585.67,1795.64,1.1163,0.5877
2023-03-30 07:30:02,28598.0,1796.12,1.1162,0.5882
2023-03-30 07:31:02,28615.95,1796.74,1.1167,0.5882
2023-03-30 07:32:02,28603.97,1794.39,1.1152,0.5876
2023-03-30 07:33:03,28609.15,1794.22,1.115,0.5877
2023-03-30 07:34:02,28643.24,1796.26,1.1164,0.5889
2023-03-30 07:35:03,28625.72,1795.51,1.1155,0.5883
2023-03-30 07:36:02,28634.91,1796.07,1.1157,0.5886
2023-03-30 07:37:02,28632.82,1796.01,1.1156,0.5884
2023-03-30 07:38:02,28613.06,1795.05,1.1144,0.5877
2023-03-30 07:39:03,28587.58,1793.57,1.1129,0.5863
2023-03-30 07:40:02,28588.26,1793.06,1.1125,0.5859
2023-03-30 07:41:02,28607.51,1794.59,1.1134,0.5864
2023-03-30 07:42:02,28615.83,1794.71,1.1139,0.5869
2023-03-30 07:43:02,28635.42,1796.09,1.1154,0.5876
2023-03-30 07:44:03,28622.51,1795.47,1.1148,0.5874
2023-03-30 07:45:03,28608.92,1794.99,1.1145,0.5872
2023-03-30 07:46:02,28605.19,1794.44,1.1144,0.5873
2023-03-30 07:47:03,28583.11,1793.51,1.1131,0.5869
2023-03-30 07:48:03,28609.38,1795.53,1.1142,0.5873
2023-03-30 07:49:02,28604.02,1795.38,1.1141,0.5877
2023-03-30 07:50:03,28581.62,1793.88,1.1122,0.5861
2023-03-30 07:51:02,28586.57,1794.23,1.1127,0.5864
2023-03-30 07:52:03,28605.02,1794.9,1.1129,0.5864
2023-03-30 07:53:03,28604.99,1795.27,1.1129,0.5866
2023-03-30 07:54:02,28615.06,1795.81,1.1135,0.5872
2023-03-30 07:55:02,28621.11,1796.66,1.1143,0.5875
2023-03-30 07:56:03,28619.03,1796.65,1.1141,0.5874
2023-03-30 07:57:02,28615.0,1796.03,1.1133,0.5865
2023-03-30 07:58:03,28623.72,1796.86,1.1134,0.5867
2023-03-30 07:59:03,28622.3,1796.83,1.1133,0.5867
2023-03-30 08:00:02,28620.11,1796.51,1.1137,0.5864
2023-03-30 08:01:02,28611.06,1796.42,1.1125,0.5861
2023-03-30 08:02:02,28604.23,1795.86,1.1115,0.5855
2023-03-30 08:03:02,28624.41,1796.58,1.1131,0.5865
2023-03-30 08:04:02,28626.97,1796.94,1.1133,0.5865
2023-03-30 08:05:03,28622.34,1796.54,1.1126,0.5862
2023-03-30 08:06:03,28608.4,1795.42,1.1115,0.5858
2023-03-30 08:07:03,28606.69,1795.38,1.1112,0.586
2023-03-30 08:08:03,28600.0,1795.35,1.1115,0.5861
2023-03-30 08:09:03,28589.25,1794.71,1.111,0.5859
2023-03-30 08:10:03,28579.43,1794.63,1.1102,0.586
2023-03-30 08:11:02,28593.85,1795.62,1.1118,0.5864
2023-03-30 08:12:02,28608.77,1796.48,1.1124,0.5862
2023-03-30 08:13:03,28616.61,1796.7,1.1128,0.5864
2023-03-30 08:14:02,28607.03,1796.44,1.1123,0.5862
2023-03-30 08:15:03,28593.71,1795.88,1.1116,0.5853
2023-03-30 08:16:03,28600.01,1796.28,1.1125,0.5853
2023-03-30 08:17:03,28591.04,1796.11,1.1128,0.5858
2023-03-30 08:18:02,28582.1,1795.93,1.1121,0.5856
2023-03-30 08:19:02,28599.09,1796.77,1.1131,0.5862
2023-03-30 08:20:03,28604.65,1796.93,1.1132,0.5862
2023-03-30 08:21:03,28625.11,1798.7,1.1144,0.5871
2023-03-30 08:22:02,28639.95,1799.24,1.1152,0.5873
2023-03-30 08:23:02,28625.65,1798.94,1.1153,0.5874
2023-03-30 08:24:03,28619.37,1798.19,1.1149,0.5869
2023-03-30 08:25:03,28607.46,1797.8,1.1146,0.5872
2023-03-30 08:26:02,28600.38,1796.99,1.1139,0.5865
2023-03-30 08:27:02,28607.33,1797.45,1.1142,0.5865
2023-03-30 08:28:02,28631.97,1798.68,1.1156,0.5871
2023-03-30 08:29:02,28645.16,1798.9,1.1159,0.5871
2023-03-30 08:30:02,28661.96,1799.56,1.1169,0.5877
2023-03-30 08:31:03,28647.63,1798.97,1.1164,0.5871
2023-03-30 08:32:02,28643.46,1798.89,1.1159,0.5868
2023-03-30 08:33:02,28659.99,1799.56,1.1168,0.5869
2023-03-30 08:34:03,28662.37,1799.36,1.1163,0.5869
2023-03-30 08:35:03,28660.26,1799.34,1.1155,0.587
2023-03-30 08:36:02,28771.37,1812.05,1.1204,0.5897
2023-03-30 08:37:02,28734.24,1810.04,1.1214,0.5897
2023-03-30 08:38:03,28728.98,1808.51,1.121,0.5896
2023-03-30 08:39:03,28725.73,1807.6,1.1207,0.5893
2023-03-30 08:40:03,28738.76,1808.39,1.121,0.5895
2023-03-30 08:41:03,28717.48,1806.92,1.121,0.5897
2023-03-30 08:42:03,28710.84,1806.64,1.1202,0.5891
2023-03-30 08:43:03,28698.55,1805.76,1.1194,0.5888
2023-03-30 08:44:02,28699.97,1806.46,1.1203,0.5895
2023-03-30 08:45:03,28692.4,1806.04,1.12,0.589
2023-03-30 08:46:03,28697.48,1806.2,1.1205,0.5892
2023-03-30 08:47:03,28665.0,1804.33,1.119,0.5883
2023-03-30 08:48:03,28687.01,1805.43,1.1195,0.5887
2023-03-30 08:49:03,28659.99,1804.6,1.1195,0.5888
2023-03-30 08:50:03,28679.91,1805.85,1.1197,0.5885
2023-03-30 08:51:03,28733.45,1809.3,1.122,0.5899
2023-03-30 08:52:03,28730.01,1808.6,1.1214,0.5898
2023-03-30 08:53:03,28700.01,1806.36,1.1198,0.589
2023-03-30 08:54:02,28735.9,1808.47,1.1214,0.5897
2023-03-30 08:55:02,28727.0,1806.82,1.12,0.5892
2023-03-30 08:56:02,28708.82,1806.37,1.1191,0.5886
2023-03-30 08:57:02,28718.31,1807.34,1.1202,0.5889
2023-03-30 08:58:03,28713.16,1806.62,1.1194,0.5887
2023-03-30 08:59:03,28713.58,1806.24,1.1195,0.5889
2023-03-30 09:00:03,28723.3,1806.42,1.1201,0.5891
2023-03-30 09:01:03,28720.18,1806.12,1.1192,0.5885
2023-03-30 09:02:02,28723.46,1806.42,1.12,0.5888
2023-03-30 09:03:02,28734.99,1806.74,1.1206,0.5893
2023-03-30 09:04:02,28734.84,1806.72,1.1212,0.5894
2023-03-30 09:05:03,28745.7,1807.81,1.121,0.5898
2023-03-30 09:06:02,28713.7,1806.01,1.1199,0.5887
2023-03-30 09:07:02,28712.82,1805.13,1.1191,0.588
2023-03-30 09:08:02,28724.36,1805.31,1.1189,0.5879
2023-03-30 09:09:03,28701.75,1804.72,1.1178,0.5872
2023-03-30 09:10:02,28710.21,1805.75,1.1187,0.5878
2023-03-30 09:11:03,28698.54,1805.54,1.1179,0.587
2023-03-30 09:12:02,28699.99,1805.44,1.1178,0.5868
2023-03-30 09:13:02,28704.28,1806.51,1.1186,0.5874
2023-03-30 09:14:02,28720.8,1807.44,1.12,0.5882
2023-03-30 09:15:02,28722.16,1807.22,1.1196,0.5879
2023-03-30 09:16:02,28709.02,1807.26,1.1189,0.5876
2023-03-30 09:17:03,28703.36,1806.9,1.1185,0.5873
2023-03-30 09:18:02,28711.47,1807.19,1.1185,0.5871
2023-03-30 09:19:02,28701.83,1806.21,1.1182,0.587
2023-03-30 09:20:02,28686.59,1805.56,1.1175,0.5872
2023-03-30 09:21:02,28698.54,1806.22,1.1182,0.5872
2023-03-30 09:22:02,28691.62,1805.96,1.1177,0.5872
2023-03-30 09:23:02,28691.31,1805.84,1.1181,0.5875
2023-03-30 09:24:02,28686.32,1805.63,1.1181,0.5875
2023-03-30 09:25:02,28679.58,1805.25,1.1178,0.5872
2023-03-30 09:26:02,28686.3,1805.59,1.1175,0.587
2023-03-30 09:27:03,28677.19,1805.01,1.1167,0.5864
2023-03-30 09:28:02,28703.25,1806.41,1.1177,0.5871
2023-03-30 09:29:03,28687.21,1805.65,1.1172,0.587
2023-03-30 09:30:02,28704.94,1806.18,1.117,0.5871
2023-03-30 09:31:03,28701.24,1805.88,1.1167,0.587
2023-03-30 09:32:02,28703.34,1805.81,1.1168,0.5869
2023-03-30 09:33:02,28700.58,1805.13,1.1162,0.5865
2023-03-30 09:34:03,28684.01,1804.36,1.1157,0.5862
2023-03-30 09:35:03,28668.52,1802.75,1.115,0.5857
2023-03-30 09:36:02,28657.64,1802.22,1.1147,0.5852
2023-03-30 09:37:03,28628.0,1800.19,1.1137,0.5855
2023-03-30 09:38:02,28654.8,1801.41,1.1148,0.5859
2023-03-30 09:39:02,28658.86,1802.11,1.1149,0.586
2023-03-30 09:40:02,28647.78,1801.53,1.1148,0.5861
2023-03-30 09:41:02,28638.74,1801.58,1.1147,0.5864
2023-03-30 09:42:03,28611.13,1799.83,1.1145,0.5865
2023-03-30 09:43:03,28606.73,1799.99,1.1144,0.5862
2023-03-30 09:44:02,28608.75,1799.99,1.1143,0.586
2023-03-30 09:45:02,28600.0,1799.26,1.1132,0.5855
2023-03-30 09:46:03,28612.39,1799.7,1.1135,0.5858
2023-03-30 09:47:03,28613.36,1799.99,1.1135,0.586
2023-03-30 09:48:03,28623.7,1800.96,1.1144,0.5864
2023-03-30 09:49:03,28619.99,1801.0,1.1145,0.5867
2023-03-30 09:50:03,28618.61,1800.75,1.1147,0.5866
2023-03-30 09:51:03,28623.05,1801.4,1.1145,0.586
2023-03-30 09:52:02,28613.5,1800.7,1.1133,0.5856
2023-03-30 09:53:02,28598.45,1799.92,1.113,0.5856
2023-03-30 09:54:03,28633.59,1801.63,1.1136,0.5863
2023-03-30 09:55:03,28644.03,1802.33,1.114,0.5866
2023-03-30 09:56:02,28619.24,1801.31,1.1131,0.5863
2023-03-30 09:57:02,28606.82,1800.24,1.1125,0.5861
2023-03-30 09:58:02,28596.71,1799.92,1.1121,0.5864
2023-03-30 09:59:02,28587.67,1799.32,1.1121,0.5857
2023-03-30 10:00:02,28572.82,1799.13,1.1117,0.5857
2023-03-30 10:01:03,28566.37,1798.87,1.1111,0.5856
2023-03-30 10:02:02,28566.44,1798.88,1.1111,0.5855
2023-03-30 10:03:03,28568.0,1799.23,1.1112,0.586
2023-03-30 10:04:03,28556.72,1798.77,1.111,0.5857
2023-03-30 10:05:03,28552.0,1798.88,1.1104,0.5842
2023-03-30 10:06:02,28536.09,1799.22,1.1108,0.5846
2023-03-30 10:07:03,28547.66,1799.42,1.1114,0.585
2023-03-30 10:08:03,28560.57,1799.86,1.1116,0.585
2023-03-30 10:09:03,28545.96,1799.05,1.1109,0.5846
2023-03-30 10:10:02,28561.4,1799.66,1.1113,0.585
2023-03-30 10:11:03,28566.92,1800.04,1.1116,0.5848
2023-03-30 10:12:02,28563.2,1799.77,1.1114,0.5846
2023-03-30 10:13:02,28563.2,1799.43,1.1112,0.5845
2023-03-30 10:14:03,28548.41,1799.01,1.11,0.5841
2023-03-30 10:15:03,28528.13,1797.03,1.1073,0.582
2023-03-30 10:16:03,28547.34,1797.83,1.1076,0.5825
2023-03-30 10:17:02,28557.0,1797.92,1.1082,0.5826
2023-03-30 10:18:02,28548.08,1797.15,1.1069,0.582
2023-03-30 10:19:02,28560.23,1797.88,1.1076,0.5823
2023-03-30 10:20:02,28526.21,1795.28,1.105,0.5811
2023-03-30 10:21:02,28514.52,1794.82,1.1045,0.5809
2023-03-30 10:22:02,28538.22,1796.5,1.1064,0.5828
2023-03-30 10:23:02,28558.02,1797.56,1.1076,0.5832
2023-03-30 10:24:03,28554.57,1796.71,1.1069,0.5825
2023-03-30 10:25:02,28543.73,1796.32,1.1075,0.5824
2023-03-30 10:26:02,28544.81,1796.72,1.1076,0.5828
2023-03-30 10:27:02,28553.61,1797.14,1.1079,0.5828
2023-03-30 10:28:02,28565.32,1797.54,1.1087,0.583
2023-03-30 10:29:02,28567.11,1797.18,1.1083,0.5828
2023-03-30 10:30:02,28582.07,1797.93,1.1097,0.5831
2023-03-30 10:31:02,28568.35,1797.37,1.1094,0.5827
2023-03-30 10:32:02,28555.2,1796.85,1.1094,0.5825
2023-03-30 10:33:02,28574.96,1797.6,1.1097,0.5823
2023-03-30 10:34:03,28575.49,1797.35,1.1091,0.5822
2023-03-30 10:35:02,28575.49,1797.58,1.1098,0.5824
2023-03-30 10:36:03,28581.78,1797.32,1.1094,0.5823
2023-03-30 10:37:03,28580.59,1797.02,1.109,0.5824
2023-03-30 10:38:02,28571.77,1796.76,1.1088,0.5823
2023-03-30 10:39:02,28546.53,1795.1,1.1079,0.5818
2023-03-30 10:40:02,28565.61,1796.24,1.1096,0.5828
2023-03-30 10:41:02,28556.51,1795.98,1.1096,0.5826
2023-03-30 10:42:02,28568.41,1796.92,1.1102,0.583
2023-03-30 10:43:03,28578.48,1797.82,1.1109,0.5831
2023-03-30 10:44:03,28581.35,1798.04,1.1113,0.5831
2023-03-30 10:45:02,28588.58,1798.32,1.1116,0.5831
2023-03-30 10:46:02,28580.06,1798.0,1.1111,0.5826
2023-03-30 10:47:03,28580.06,1798.29,1.1113,0.5829
2023-03-30 10:48:03,28579.99,1798.28,1.1113,0.5829
2023-03-30 10:49:02,28583.98,1798.57,1.1117,0.5829
2023-03-30 10:50:02,28572.02,1797.99,1.111,0.5827
2023-03-30 10:51:02,28573.57,1798.31,1.1114,0.5834
2023-03-30 10:52:02,28566.25,1798.34,1.1117,0.5831
2023-03-30 10:53:03,28584.25,1799.75,1.1128,0.583
2023-03-30 10:54:03,28592.33,1800.31,1.1133,0.5836
2023-03-30 10:55:03,28597.55,1800.99,1.1138,0.5841
2023-03-30 10:56:03,28596.82,1801.11,1.1132,0.5838
2023-03-30 10:57:02,28599.99,1801.35,1.1136,0.5837
2023-03-30 10:58:02,28590.56,1800.87,1.113,0.5836
2023-03-30 10:59:02,28591.57,1800.64,1.1131,0.5836
2023-03-30 11:00:02,28583.6,1800.64,1.1131,0.5834
2023-03-30 11:01:03,28587.82,1800.84,1.1128,0.5832
